"CLIENTNUM";"Attrition_Flag";"Customer_Age";"Gender";"Dependent_count";"Education_Level";"Marital_Status";"Income_Category";"Card_Category";"Months_on_book";"Total_Relationship_Count";"Months_Inactive_12_mon";"Contacts_Count_12_mon";"Credit_Limit";"Total_Revolving_Bal";"Trans_Amt_Oct12";"Trans_Amt_Nov12";"Trans_Amt_Dec12";"Trans_Amt_Jan13";"Trans_Amt_Feb13";"Trans_Amt_Mar13";"Trans_Count_Oct12";"Trans_Count_Nov12";"Trans_Count_Dec12";"Trans_Count_Jan13";"Trans_Count_Feb13";"Trans_Count_Mar13"
709306983;0;44;"F";2;"Post-Graduate";"Married";"Less than $40K";"Silver";36;6;3;2;10580;1023;783;781;911;1006;729;511;16;16;13;11;11;14
769035933;0;54;"F";2;"Unknown";"Single";"Less than $40K";"Blue";48;5;3;2;4597;1316;885;560;686;674;250;452;17;18;10;11;2;10
813182658;0;49;"F";4;"High School";"Married";"Less than $40K";"Blue";44;4;2;3;1656;929;885;562;875;635;809;642;15;14;18;13;7;12
781110408;0;39;"F";0;"High School";"Single";"Less than $40K";"Blue";23;5;3;2;3279;0;797;1248;815;827;595;766;12;17;10;14;11;11
818007783;0;49;"F";3;"College";"Married";"$40K - $60K";"Blue";44;6;2;3;2578;1590;865;1059;903;739;507;610;16;21;18;12;7;15
708862233;0;44;"F";4;"Graduate";"Married";"$40K - $60K";"Blue";30;3;3;3;4068;0;763;901;769;1505;595;628;18;14;15;11;14;11
714006333;1;42;"F";4;"Graduate";"Married";"Less than $40K";"Blue";36;5;2;3;2128;528;443;542;516;332;212;244;7;11;11;5;3;4
770596458;1;45;"F";2;"Doctorate";"Married";"Less than $40K";"Blue";31;4;3;4;2704;2262;443;359;461;314;420;365;8;10;9;8;0;4
789392883;0;38;"F";3;"Post-Graduate";"Unknown";"Less than $40K";"Blue";29;4;1;0;1878;1247;865;908;1011;634;579;653;14;15;15;10;7;10
803805483;0;46;"F";3;"College";"Married";"Unknown";"Blue";40;3;3;3;10600;0;818;940;885;794;508;752;15;17;12;9;7;7
709534083;1;58;"F";0;"Uneducated";"Divorced";"Less than $40K";"Blue";36;3;2;6;9909;0;443;479;336;133;183;270;8;14;3;6;4;6
710579583;0;57;"F";1;"Graduate";"Married";"Less than $40K";"Blue";50;3;2;3;1665;983;845;856;639;1029;443;608;16;19;15;14;9;13
708949908;1;50;"M";1;"Graduate";"Divorced";"$120K +";"Blue";42;1;3;2;1656;0;443;382;450;161;411;226;9;5;10;9;8;3
711907083;0;53;"M";1;"High School";"Unknown";"$80K - $120K";"Blue";36;3;3;4;14111;1034;818;566;576;265;340;385;16;8;14;12;2;12
718696458;0;52;"F";1;"Graduate";"Married";"Less than $40K";"Blue";42;4;2;3;2012;1230;873;564;854;567;429;535;12;15;14;9;9;9
710611683;0;43;"F";2;"Post-Graduate";"Married";"Less than $40K";"Blue";31;6;1;1;2837;1807;757;1198;704;780;363;477;19;17;15;14;2;16
721511883;0;40;"F";3;"Graduate";"Single";"Less than $40K";"Blue";28;6;2;2;1709;0;798;1228;930;851;682;492;18;13;9;13;13;13
779116158;0;49;"F";1;"Unknown";"Married";"Less than $40K";"Blue";31;5;2;1;5714;868;859;763;1026;706;565;412;15;16;19;12;12;11
720193533;0;41;"M";3;"Unknown";"Married";"$60K - $80K";"Blue";32;4;1;3;5071;1043;805;783;427;222;631;490;9;12;15;13;5;8
753094533;0;51;"M";3;"Uneducated";"Married";"$80K - $120K";"Blue";44;3;3;3;24028;0;825;743;792;475;369;327;12;16;14;12;7;12
719545983;0;31;"F";2;"Post-Graduate";"Unknown";"Unknown";"Blue";13;5;3;3;13882;0;907;830;829;872;634;726;19;13;13;12;12;13
716494383;0;49;"F";3;"Graduate";"Unknown";"$40K - $60K";"Blue";41;3;2;2;3585;931;798;805;1112;368;738;578;14;13;18;12;9;12
769892058;0;40;"M";3;"Uneducated";"Single";"$80K - $120K";"Blue";34;4;2;2;9124;2126;914;1279;957;125;685;604;15;15;12;0;11;12
709098108;0;45;"F";4;"Graduate";"Married";"Unknown";"Blue";35;4;2;2;2705;0;880;939;917;687;702;624;15;14;16;13;11;11
715705683;0;56;"F";1;"Graduate";"Single";"Less than $40K";"Blue";36;4;3;2;1936;1101;887;383;1038;570;870;830;17;1;19;11;13;9
715724808;0;49;"M";3;"High School";"Married";"$80K - $120K";"Blue";41;5;2;3;8051;2138;860;946;740;264;954;606;18;16;10;13;10;16
717123858;0;36;"F";1;"Graduate";"Married";"$40K - $60K";"Blue";36;5;1;3;3635;1617;887;582;744;682;535;615;14;4;12;11;9;12
716236683;0;46;"F";1;"High School";"Married";"Less than $40K";"Blue";37;4;2;2;2532;1487;757;752;1111;565;379;579;13;12;10;11;11;14
771224358;0;54;"F";4;"Unknown";"Married";"Less than $40K";"Blue";41;3;1;3;2028;0;873;636;702;632;614;573;18;12;15;13;9;11
779310033;1;42;"F";4;"Doctorate";"Married";"Less than $40K";"Blue";24;3;2;3;4304;0;444;570;498;69;207;0;11;11;11;1;2;0
710595783;0;46;"F";3;"Graduate";"Unknown";"Unknown";"Blue";39;4;1;2;6644;2082;832;996;605;910;679;637;17;11;13;14;7;14
711409833;0;45;"F";5;"Uneducated";"Married";"Less than $40K";"Blue";33;3;1;3;1830;650;846;910;1051;873;571;587;14;9;13;14;9;12
721174008;0;37;"M";2;"Uneducated";"Married";"$120K +";"Blue";23;4;3;3;7607;2170;798;1413;1053;372;345;514;11;17;18;11;9;11
714192933;1;55;"F";3;"Graduate";"Single";"Less than $40K";"Blue";36;3;3;5;2060;0;444;637;499;96;71;229;9;13;13;3;3;3
709632483;0;49;"F";2;"High School";"Single";"Less than $40K";"Blue";40;3;2;2;1412.15;906;887;954;1051;583;463;519;16;18;15;14;11;10
718431258;0;41;"M";4;"High School";"Single";"$60K - $80K";"Blue";28;4;3;3;3126;1503;853;531;552;527;369;830;10;17;18;11;9;9
817029108;0;47;"F";4;"Post-Graduate";"Single";"$40K - $60K";"Blue";27;4;6;3;6885;1611;915;583;448;390;852;616;11;5;20;13;7;11
796931508;1;42;"M";4;"High School";"Unknown";"$60K - $80K";"Blue";36;4;3;4;1871;0;444;557;498;451;256;387;7;15;9;6;4;7
769577358;0;31;"F";0;"Graduate";"Single";"Less than $40K";"Blue";17;4;2;3;2787;1761;915;786;908;495;553;701;20;16;18;13;11;11
815589558;0;50;"M";2;"Post-Graduate";"Married";"$80K - $120K";"Blue";45;6;3;2;1867;1478;799;841;732;666;511;548;12;18;11;12;7;10
714287583;1;41;"F";3;"Unknown";"Married";"Less than $40K";"Blue";32;3;2;3;1412.15;0;444;435;471;93;169;240;8;12;9;2;4;3
718975083;1;47;"F";4;"Graduate";"Single";"Less than $40K";"Blue";40;6;4;3;2473;0;444;458;477;104;211;439;8;13;10;5;5;3
715315008;0;40;"M";4;"Post-Graduate";"Single";"$40K - $60K";"Blue";30;6;3;2;4640;1555;915;592;667;704;414;578;14;15;12;10;10;9
779252283;0;47;"F";4;"High School";"Married";"Less than $40K";"Blue";29;6;3;0;2712;2411;922;920;978;557;919;905;15;15;13;12;11;16
714031083;1;46;"F";3;"Graduate";"Unknown";"Unknown";"Blue";30;3;2;1;8869;0;444;426;499;227;179;160;7;7;14;8;4;0
772442883;1;51;"F";4;"Graduate";"Married";"Unknown";"Blue";41;2;3;5;3853;696;444;381;473;386;473;286;6;10;8;4;4;6
714533058;0;53;"F";3;"College";"Married";"Less than $40K";"Blue";43;4;2;3;1412.15;721;861;1108;908;571;515;643;18;12;14;14;11;17
716570958;1;50;"M";3;"Post-Graduate";"Divorced";"$60K - $80K";"Blue";36;3;2;3;14409;511;444;408;455;411;390;243;7;13;10;1;3;5
710116833;1;59;"F";1;"High School";"Single";"$40K - $60K";"Blue";36;5;3;3;1665;0;444;539;384;368;571;442;9;9;12;5;0;5
718586133;0;43;"F";3;"Graduate";"Married";"Less than $40K";"Blue";31;6;1;3;2639;0;874;813;898;854;787;666;15;15;18;14;13;10
773322558;0;59;"F";2;"High School";"Married";"Less than $40K";"Blue";48;6;1;1;2338;1566;758;969;858;492;297;590;17;16;13;9;7;7
714554808;0;51;"F";1;"Graduate";"Married";"Less than $40K";"Blue";40;3;3;0;2774;1362;779;877;917;766;821;642;19;18;17;16;9;12
717903108;0;57;"F";1;"College";"Single";"Unknown";"Blue";46;6;1;1;4283;488;772;811;931;806;545;824;16;19;9;9;5;7
815908908;1;47;"F";4;"Uneducated";"Single";"Unknown";"Blue";42;3;4;3;6263;2676;444;453;510;353;488;365;8;10;11;6;6;9
771464808;0;35;"F";2;"Graduate";"Single";"Less than $40K";"Blue";23;6;3;3;2317;1301;861;479;821;797;631;572;10;13;9;16;9;14
708234558;0;55;"F";2;"College";"Divorced";"Less than $40K";"Blue";43;5;2;1;2239;1340;923;1014;801;702;455;645;12;14;20;9;10;8
715737258;0;41;"F";1;"College";"Married";"Less than $40K";"Blue";32;6;3;3;2225;0;772;886;729;914;843;773;18;16;14;12;11;13
710188308;0;51;"F";3;"Graduate";"Single";"Less than $40K";"Blue";41;6;2;3;1519;1148;889;1088;811;587;926;626;13;16;13;10;9;12
708670608;0;48;"F";5;"Uneducated";"Married";"Unknown";"Blue";36;4;2;3;5495;2200;916;1054;1052;776;826;501;17;12;19;11;11;15
714839808;0;51;"F";3;"Graduate";"Married";"Less than $40K";"Blue";35;6;1;1;2141;1176;827;891;754;753;586;506;13;5;18;8;7;13
811140933;0;43;"F";2;"High School";"Married";"Less than $40K";"Blue";29;4;1;2;2616;1786;786;1156;840;929;772;736;12;13;11;8;8;11
788937933;0;39;"F";3;"Graduate";"Divorced";"Less than $40K";"Blue";25;3;1;1;5494;1356;903;671;864;226;482;420;14;13;16;13;9;16
721527858;1;52;"F";3;"High School";"Married";"Less than $40K";"Blue";40;3;5;1;2003;1735;445;454;364;311;395;374;7;13;11;3;3;5
718265658;0;47;"F";4;"Uneducated";"Single";"Less than $40K";"Blue";36;3;1;2;2092;1499;889;513;879;524;485;840;18;9;10;16;13;14
714312708;0;44;"M";0;"High School";"Single";"$60K - $80K";"Blue";36;6;3;2;6606;3029;752;775;935;912;500;619;9;18;14;8;9;10
715821183;0;42;"F";4;"College";"Married";"Unknown";"Blue";23;3;3;2;7102;0;800;952;801;508;502;520;11;13;15;11;9;9
709487058;0;51;"F";2;"Unknown";"Married";"Less than $40K";"Silver";36;6;2;3;13812;1132;896;735;560;530;600;402;14;9;7;9;8;9
712675158;0;56;"M";1;"Graduate";"Single";"$60K - $80K";"Blue";36;5;3;2;7075;1676;780;483;571;869;700;757;16;18;11;10;10;10
826473858;0;44;"M";1;"College";"Single";"$40K - $60K";"Blue";40;6;1;2;4274;1680;787;1160;761;526;743;843;12;14;8;11;7;8
817382958;0;47;"F";3;"High School";"Single";"Less than $40K";"Blue";31;5;1;3;2317;0;869;1386;862;306;784;687;17;13;18;15;12;14
712927383;1;51;"F";2;"Uneducated";"Single";"Less than $40K";"Blue";36;3;3;3;1412.15;642;445;393;542;212;139;208;11;11;13;8;3;3
712894308;0;47;"M";4;"High School";"Married";"$80K - $120K";"Blue";37;5;3;3;2888;0;897;812;821;706;580;529;15;14;13;11;8;14
712349808;0;44;"F";4;"College";"Single";"Unknown";"Blue";34;4;1;2;12310;670;917;542;860;663;526;668;15;13;15;11;11;11
778780008;0;48;"M";4;"Unknown";"Married";"$60K - $80K";"Blue";36;4;3;3;1622;1249;856;827;944;652;454;431;9;15;17;11;7;7
711430908;1;45;"F";4;"Graduate";"Married";"Less than $40K";"Blue";34;3;2;1;1428;0;445;334;499;480;105;290;8;5;13;3;2;4
779670783;0;40;"M";3;"Unknown";"Single";"$80K - $120K";"Blue";23;6;2;2;12559;0;767;834;1140;769;687;503;12;17;18;9;7;8
718757808;0;56;"F";1;"Uneducated";"Unknown";"$40K - $60K";"Blue";46;4;3;3;2929;1287;842;911;836;343;488;455;13;15;14;7;9;9
779530908;1;48;"F";3;"Unknown";"Divorced";"Less than $40K";"Blue";31;5;2;4;1428;0;445;334;486;184;197;251;7;14;13;11;6;7
716389833;0;50;"F";1;"Unknown";"Single";"Less than $40K";"Blue";40;4;1;2;2319;1026;808;1035;852;501;304;599;10;15;18;13;7;11
718469658;0;37;"F";2;"Uneducated";"Married";"Unknown";"Blue";22;4;3;3;7927;996;924;936;832;483;375;544;20;10;18;12;14;11
809849358;1;55;"F";2;"Graduate";"Divorced";"Less than $40K";"Blue";50;2;6;3;1720;0;445;640;508;313;377;436;9;9;7;4;3;4
719772258;0;38;"M";3;"Unknown";"Single";"$80K - $120K";"Blue";30;5;1;3;3642;724;856;977;856;578;747;503;15;12;16;16;8;12
809363958;0;49;"F";3;"High School";"Married";"$40K - $60K";"Blue";44;5;1;2;3881;0;884;952;773;484;460;624;15;9;14;9;9;10
709165533;0;47;"M";3;"Doctorate";"Unknown";"$120K +";"Blue";41;6;2;2;6143;1151;815;684;821;748;544;718;16;10;12;13;9;12
809846283;0;42;"F";1;"Unknown";"Married";"Less than $40K";"Blue";37;3;3;0;1412.15;0;904;652;859;354;707;678;16;10;17;13;9;13
708427908;0;52;"F";4;"College";"Unknown";"Less than $40K";"Blue";39;6;3;1;2035;1343;897;722;911;624;609;880;16;18;17;13;11;11
721228308;1;47;"F";2;"High School";"Married";"Less than $40K";"Blue";39;5;3;3;3899;0;445;343;482;320;245;347;9;8;11;5;2;5
713374533;0;52;"F";1;"Unknown";"Single";"$40K - $60K";"Blue";43;4;2;2;1981;1082;788;771;912;417;320;705;18;16;18;16;11;11
708708858;1;50;"F";1;"Graduate";"Single";"Less than $40K";"Blue";36;1;3;4;2422;502;445;381;450;533;423;316;8;9;14;9;3;3
721111233;0;52;"M";2;"Graduate";"Married";"$80K - $120K";"Blue";43;6;3;3;11964;800;863;739;881;920;838;612;13;16;17;14;9;16
708538608;0;50;"F";4;"College";"Married";"Unknown";"Blue";36;6;4;3;3862;0;843;860;868;512;450;525;11;21;15;11;9;14
718866633;0;46;"M";2;"College";"Married";"$80K - $120K";"Blue";36;5;4;2;30728.35;0;809;579;967;635;706;651;15;8;17;7;7;9
719100633;0;40;"M";2;"High School";"Single";"$120K +";"Silver";36;3;4;2;30728.35;1436;863;357;892;271;577;604;14;7;19;13;6;14
789328083;1;42;"F";4;"High School";"Married";"Less than $40K";"Blue";32;6;3;3;3454;0;445;537;536;659;251;398;4;9;11;6;2;7
822905058;0;29;"F";2;"Graduate";"Married";"Less than $40K";"Blue";25;6;3;2;2732;1746;774;720;825;770;737;876;16;14;18;16;12;9
816549933;0;50;"M";4;"High School";"Divorced";"$80K - $120K";"Blue";45;4;2;2;1687;992;870;732;921;504;722;593;16;15;15;11;10;15
716421633;1;43;"F";3;"Graduate";"Married";"Less than $40K";"Blue";36;4;2;4;3523;0;446;537;626;563;427;575;8;14;14;3;2;3
712667958;0;40;"M";4;"Uneducated";"Single";"$120K +";"Blue";36;4;3;2;5773;2024;843;767;278;639;617;588;18;12;6;14;10;11
809559933;1;45;"F";3;"Graduate";"Married";"Unknown";"Blue";40;3;5;3;4462;706;446;441;452;193;639;355;9;7;13;6;3;3
819979458;0;35;"F";3;"Doctorate";"Married";"Less than $40K";"Blue";30;5;2;2;3976;1789;871;547;871;805;480;845;16;5;20;11;11;12
708100533;0;55;"F";3;"College";"Single";"Less than $40K";"Blue";36;3;3;3;2679;2277;871;1150;827;712;576;807;19;16;14;14;10;12
778669608;0;49;"F";4;"Unknown";"Married";"$40K - $60K";"Blue";29;6;3;2;1564;0;898;684;865;848;1108;769;16;14;15;12;10;11
802867683;0;53;"F";2;"High School";"Single";"$40K - $60K";"Blue";47;5;2;3;1536;728;850;651;1076;582;440;534;17;18;16;9;9;9
711893358;0;46;"M";5;"High School";"Married";"$40K - $60K";"Blue";37;6;2;1;2375;1196;830;987;674;513;622;461;14;15;7;12;9;9
785410158;0;50;"F";3;"High School";"Married";"Less than $40K";"Blue";42;4;3;3;2719;0;850;679;796;569;808;470;13;7;13;12;9;11
718596858;0;53;"F";4;"Graduate";"Divorced";"$40K - $60K";"Blue";45;5;3;1;3369;2424;912;796;1153;795;989;575;12;19;18;9;11;9
708338958;0;58;"F";1;"Graduate";"Single";"Less than $40K";"Blue";36;5;1;1;3173;1713;898;635;827;546;351;540;15;10;17;10;9;14
714688833;0;47;"F";2;"High School";"Unknown";"Less than $40K";"Blue";36;4;2;2;3139;0;789;986;1056;651;503;907;17;14;21;16;11;16
789662283;1;50;"F";3;"High School";"Married";"Less than $40K";"Blue";33;3;3;4;2140;0;446;762;444;400;502;361;8;19;11;4;3;5
712805658;0;56;"F";3;"Uneducated";"Single";"Less than $40K";"Blue";46;4;3;2;2258;0;905;1156;909;341;801;691;12;18;12;11;8;11
815598858;0;48;"M";3;"Graduate";"Married";"$40K - $60K";"Blue";43;5;1;1;2423;1779;905;1045;734;373;493;485;12;16;13;14;8;11
779412783;0;55;"F";1;"High School";"Single";"Less than $40K";"Blue";37;4;3;3;2376;1969;823;623;960;594;520;781;15;15;9;14;12;14
780036483;0;38;"M";1;"Graduate";"Single";"Less than $40K";"Blue";28;4;5;2;1690;1459;871;945;541;532;589;450;15;15;12;9;6;12
711527508;1;46;"F";3;"High School";"Married";"$40K - $60K";"Blue";34;2;3;2;8583;0;446;482;393;304;83;86;8;11;5;6;1;0
720768258;0;52;"F";3;"Graduate";"Single";"Less than $40K";"Blue";34;5;2;1;2996;2147;864;526;1753;318;901;362;16;10;12;9;9;10
716023533;0;49;"F";1;"Post-Graduate";"Single";"Unknown";"Blue";39;6;3;2;2880;1996;878;852;791;481;551;781;14;18;11;15;9;14
714075708;0;48;"M";4;"Uneducated";"Divorced";"$80K - $120K";"Gold";38;4;3;1;30728.35;1426;892;1255;823;727;506;611;14;14;14;11;9;9
787475433;0;36;"F";2;"Doctorate";"Single";"Unknown";"Blue";23;5;2;3;6966;905;817;1153;796;534;845;710;13;16;17;7;9;7
787505133;1;36;"M";3;"College";"Married";"$120K +";"Blue";24;2;2;3;11316;1599;446;493;576;358;401;321;10;12;14;7;3;3
712241433;0;38;"F";0;"High School";"Single";"Less than $40K";"Blue";30;4;2;1;1412.15;1003;865;991;751;400;608;632;18;15;16;15;9;11
807990108;0;44;"M";1;"Uneducated";"Divorced";"$120K +";"Blue";39;3;2;3;11362;0;872;521;524;304;452;524;15;13;11;7;4;11
719018208;1;52;"F";0;"Doctorate";"Married";"Unknown";"Blue";46;6;4;3;7210;0;446;549;427;349;347;398;7;8;5;6;4;6
716641983;0;55;"F";4;"College";"Single";"Unknown";"Blue";36;5;3;3;7790;753;920;742;795;854;797;727;18;14;14;13;11;14
708989358;0;37;"F";2;"Unknown";"Married";"Less than $40K";"Blue";18;3;3;1;2023;1587;865;927;874;353;626;746;16;15;12;11;13;12
708807483;0;51;"F";3;"Graduate";"Married";"$40K - $60K";"Blue";45;5;2;3;9117;1259;776;601;664;942;483;371;17;11;16;12;10;9
715774833;0;41;"F";2;"Doctorate";"Unknown";"Less than $40K";"Blue";36;4;1;2;1801;940;838;584;960;404;482;529;15;13;15;9;9;13
714733908;0;51;"M";2;"High School";"Married";"$60K - $80K";"Blue";37;6;6;3;8787;1087;927;505;866;946;626;667;15;9;9;14;14;14
721067658;0;40;"M";4;"Graduate";"Married";"$60K - $80K";"Silver";36;6;1;3;27436;642;804;755;817;608;638;429;15;15;16;9;11;15
788997408;0;65;"F";2;"Doctorate";"Single";"Less than $40K";"Blue";53;6;3;2;2195;1917;927;824;989;589;361;515;18;11;11;9;7;9
719835033;0;46;"M";4;"College";"Married";"$80K - $120K";"Blue";34;5;3;2;13734;568;914;724;854;452;703;636;12;9;15;11;9;11
771854808;0;45;"M";4;"Graduate";"Married";"$60K - $80K";"Blue";34;6;2;3;2731;1868;886;738;930;224;669;468;16;9;15;9;7;10
717299958;0;49;"M";3;"Graduate";"Single";"$80K - $120K";"Blue";45;3;2;0;2453;1534;866;672;806;717;587;537;16;17;4;9;9;11
720778458;0;49;"M";3;"Unknown";"Married";"$60K - $80K";"Blue";36;6;3;3;7451;1542;804;1112;1029;743;885;387;19;16;27;13;7;15
713019783;0;41;"F";3;"High School";"Married";"$40K - $60K";"Blue";35;3;3;3;2644;1794;893;522;776;825;515;550;18;7;15;13;10;9
770968383;1;41;"M";4;"Graduate";"Married";"$80K - $120K";"Silver";28;3;2;3;30728.35;825;447;332;472;111;335;325;8;11;11;6;5;11
709747308;0;41;"M";5;"Graduate";"Married";"$60K - $80K";"Blue";36;4;4;3;4575;1344;866;1333;1037;524;576;390;16;9;16;7;7;9
801366783;0;51;"F";1;"College";"Single";"Less than $40K";"Blue";45;3;3;2;4860;1772;887;743;1144;446;502;607;18;5;20;14;9;14
798786333;0;46;"F";2;"Graduate";"Married";"Less than $40K";"Blue";40;6;4;2;1412.15;510;928;317;741;303;593;517;15;8;14;13;7;9
771723408;1;37;"F";2;"Unknown";"Single";"Less than $40K";"Blue";25;3;2;4;1690;0;447;569;549;321;363;396;12;9;16;11;5;7
715117008;0;39;"M";5;"Uneducated";"Married";"$40K - $60K";"Blue";36;4;2;3;1412.15;0;804;934;1003;385;751;719;18;11;18;12;9;14
713944833;0;46;"M";5;"Uneducated";"Single";"$60K - $80K";"Blue";36;3;3;2;24512;766;811;541;1670;439;412;688;18;16;23;8;7;6
713569158;1;43;"F";3;"High School";"Single";"$40K - $60K";"Blue";34;1;3;2;1654;1474;447;463;405;331;257;183;7;13;9;9;6;3
713037333;0;63;"M";1;"Graduate";"Single";"$80K - $120K";"Blue";55;6;1;2;21430;0;880;579;898;138;470;596;14;4;16;4;8;11
718267233;0;50;"M";1;"Graduate";"Married";"$120K +";"Silver";38;4;3;3;30728.35;1915;873;625;857;528;459;486;14;7;7;14;11;12
709736658;0;37;"M";4;"Uneducated";"Married";"$40K - $60K";"Blue";27;6;3;2;1412.15;759;860;830;703;978;418;657;17;15;18;14;11;11
710929233;0;33;"F";2;"Doctorate";"Single";"Less than $40K";"Blue";36;5;2;3;2800;1559;873;806;983;408;490;693;16;14;19;13;9;12
714290583;0;44;"M";4;"Post-Graduate";"Married";"$60K - $80K";"Blue";36;3;2;2;3117;1400;798;786;711;981;526;589;17;18;12;13;11;14
717972408;0;44;"M";2;"Uneducated";"Married";"$80K - $120K";"Blue";34;6;3;3;2558;2016;812;493;795;728;564;400;15;15;22;9;8;9
718626033;1;47;"M";3;"High School";"Married";"$60K - $80K";"Blue";39;2;3;2;10061;0;447;566;555;481;318;435;9;12;13;7;3;8
720008133;0;45;"F";4;"Graduate";"Unknown";"Unknown";"Blue";36;4;1;3;3416;727;791;900;917;472;537;504;16;15;17;12;11;12
710476908;0;39;"F";3;"Graduate";"Married";"Unknown";"Blue";28;3;3;3;9371;1066;764;807;945;1035;708;495;16;11;15;14;11;11
709888383;0;47;"F";3;"Graduate";"Married";"Less than $40K";"Blue";36;3;1;2;3147;2453;915;854;791;557;770;578;14;13;15;13;11;16
788864508;0;52;"F";3;"Unknown";"Single";"Less than $40K";"Blue";37;4;2;2;1554;926;853;870;1077;1126;391;680;15;11;15;13;11;14
714010383;1;47;"F";5;"Uneducated";"Single";"Unknown";"Blue";40;5;4;5;3502;0;447;415;376;330;121;206;7;12;11;6;2;4
719549508;0;49;"F";4;"Graduate";"Single";"Less than $40K";"Blue";40;4;2;2;2712;1686;757;978;877;834;564;668;14;13;18;11;7;11
718670808;0;59;"F";0;"College";"Married";"Less than $40K";"Blue";51;6;1;0;1412.15;0;819;864;1125;715;737;557;16;14;18;11;8;14
718211208;0;39;"M";3;"High School";"Married";"$120K +";"Blue";36;6;3;2;3281;1682;901;851;853;519;228;757;14;12;20;10;4;9
712578933;1;35;"F";5;"High School";"Married";"$40K - $60K";"Blue";25;3;2;6;1412.15;0;447;540;431;291;419;372;9;11;9;6;3;6
709343433;0;39;"F";2;"Graduate";"Single";"Less than $40K";"Blue";26;5;3;3;2469;1826;888;675;740;523;550;461;16;9;18;11;9;11
767488908;0;41;"M";4;"Unknown";"Married";"$80K - $120K";"Blue";35;4;2;3;3497;0;888;881;793;623;639;521;11;10;20;11;11;9
719531133;0;46;"F";4;"Unknown";"Unknown";"$40K - $60K";"Blue";38;4;2;3;2505;0;792;1038;605;671;625;653;13;18;12;14;9;14
719006508;0;34;"M";2;"Graduate";"Married";"$60K - $80K";"Blue";36;5;1;3;2763;1913;922;983;683;558;424;566;15;18;11;9;7;9
721287183;0;49;"F";2;"Uneducated";"Married";"Less than $40K";"Blue";35;5;2;3;2081;0;792;715;920;678;922;836;16;20;15;16;10;10
711144183;1;55;"F";3;"Graduate";"Married";"Unknown";"Blue";45;1;3;1;2815;1848;447;681;547;634;309;0;6;4;10;6;3;0
709080783;0;56;"F";1;"Graduate";"Single";"Less than $40K";"Blue";38;4;1;3;1737;0;757;708;953;771;875;659;19;12;17;11;8;11
710520408;0;52;"F";4;"High School";"Single";"Unknown";"Blue";36;5;3;3;9078;1194;895;935;725;837;491;575;18;18;12;13;12;14
785262333;1;46;"M";5;"Uneducated";"Unknown";"$40K - $60K";"Blue";40;5;4;3;6185;1960;448;357;528;336;325;231;8;11;5;9;6;6
716513358;0;51;"F";2;"Graduate";"Divorced";"Unknown";"Blue";36;5;3;3;2069;1802;875;821;971;583;565;587;20;15;17;16;9;14
719073483;1;45;"M";3;"Uneducated";"Married";"$80K - $120K";"Blue";38;3;3;3;9234;0;448;594;545;242;412;345;11;13;11;4;2;3
715372083;0;37;"F";1;"Graduate";"Single";"Less than $40K";"Blue";36;3;3;3;2684;0;930;1102;857;441;908;558;18;16;18;12;12;9
780034083;0;48;"F";3;"High School";"Married";"$40K - $60K";"Blue";38;3;2;2;2151;0;923;920;768;892;540;561;15;18;17;14;10;12
794581533;0;52;"M";2;"College";"Single";"$60K - $80K";"Blue";37;4;3;3;2749;1380;847;593;564;680;644;554;18;20;13;12;11;16
710013258;0;44;"F";3;"High School";"Single";"Less than $40K";"Blue";31;3;2;2;1980;823;868;787;745;1053;376;638;13;11;17;8;11;9
719084358;1;55;"F";1;"Graduate";"Married";"Less than $40K";"Blue";46;6;4;3;4232;0;448;336;447;345;393;343;5;4;14;7;3;4
789173958;0;45;"F";2;"Graduate";"Married";"Less than $40K";"Blue";34;4;1;2;1412.15;877;840;712;905;405;649;772;13;20;14;10;10;9
789575583;0;43;"F";2;"Uneducated";"Unknown";"Unknown";"Blue";36;5;1;0;6931;1380;847;742;883;685;526;754;13;7;14;9;9;12
712434708;1;52;"F";3;"High School";"Married";"Less than $40K";"Blue";39;5;3;2;3302;2824;448;562;563;486;331;292;6;11;14;7;3;6
808675083;0;61;"M";1;"Graduate";"Single";"Unknown";"Blue";56;5;3;2;4235;1675;854;194;810;814;573;617;14;14;11;13;11;13
710864358;0;51;"F";2;"Doctorate";"Married";"Unknown";"Blue";45;6;6;2;6501;0;923;1237;914;737;601;662;14;16;18;14;9;10
712574583;0;34;"F";1;"Graduate";"Single";"Unknown";"Blue";21;6;1;3;6376;1322;854;1176;1008;849;661;644;16;13;14;10;8;9
708412758;1;33;"F";3;"Graduate";"Single";"Less than $40K";"Blue";36;5;2;3;1457;0;448;367;497;391;207;290;8;11;14;3;2;7
